candidate,reference,mean_delta_across_repeats,ci95_lo,ci95_hi,bootstrap_p,n_bootstrap
ensemble_train_percentile50,mamba,0.03560384631677042,0.006594145918193051,0.0666209849404623,0.014,5000
ensemble_train_percentile50,attention,0.025860973440081314,0.005964738829560599,0.04484697099285734,0.014,5000
ensemble_raw50,mamba,0.008599144321599547,-0.002370673788146569,0.020165293444424113,0.1196,5000
ensemble_train_z50,mamba,0.03134663447282585,0.0046496227431487396,0.06123209563554161,0.0196,5000
