repeat,configuration,n_all,events_all,cindex_all,n_ct,events_ct,cindex_ct,n_mr,events_mr,cindex_mr
0,span1,214,64,0.695386961494472,190,53,0.7282344779743323,24,11,0.5135135135135135
0,span2,214,64,0.6751810903545559,190,53,0.6973638570933056,24,11,0.47297297297297297
0,span4,214,64,0.5951200914982844,190,53,0.6304197016996185,24,11,0.31756756756756754
1,span1,214,64,0.6758164951073834,190,53,0.7004856052722858,24,11,0.5675675675675675
1,span2,214,64,0.6462066336256195,190,53,0.668921262573708,24,11,0.4594594594594595
1,span4,214,64,0.6681916380734528,190,53,0.6977107180020812,24,11,0.5
2,span1,214,64,0.6891599949167619,190,53,0.6940686784599376,24,11,0.6216216216216216
2,span2,214,64,0.639344262295082,190,53,0.678806798473812,24,11,0.44594594594594594
2,span4,214,64,0.6764518998602109,190,53,0.7016996184530003,24,11,0.5405405405405406
