candidate,reference,mean_delta_across_repeats,ci95_lo,ci95_hi,bootstrap_p,n_bootstrap
ensemble_train_percentile50,mamba,0.040877705765239115,0.015707005100299064,0.06736176030198864,0.0024,5000
ensemble_train_percentile50,attention,0.04964629135425932,0.015391379969657016,0.0831068999353379,0.0036,5000
ensemble_raw50,mamba,0.013216418858813047,-0.0066009984733288755,0.032301483154948823,0.212,5000
ensemble_train_z50,mamba,0.04092006608209434,0.016495377996146386,0.06600492801704758,0.0012,5000
