candidate,reference,mean_delta_across_repeats,ci95_lo,ci95_hi,bootstrap_p,n_bootstrap
ensemble_rank50,mamba,0.012877536323971742,-0.011601443779610223,0.0364287154618771,0.2952,5000
ensemble_rank50,attention,0.02456898377599866,0.00354932127563687,0.04567539762615746,0.0268,5000
ensemble_raw50,mamba,0.0034735459821239414,-0.01021668706462546,0.017399280029821815,0.5964,5000
ensemble_z50,mamba,0.01724064896005421,-0.00548278555593301,0.03989713180892037,0.1252,5000
