model,repeat,fold,inner,epoch,train_loss,validation_cindex
frozen,0,1,0,7,1.4140572547912598,0.8913043478260869
frozen,0,1,0,8,1.1912925243377686,0.8913043478260869
frozen,0,1,0,9,0.9724867939949036,0.9130434782608695
frozen,0,1,0,10,0.770497739315033,0.8913043478260869
frozen,0,1,0,11,0.6130493879318237,0.8913043478260869
frozen,0,1,0,12,0.5261585712432861,0.9130434782608695
frozen,0,1,0,13,0.4813416600227356,0.8913043478260869
frozen,0,1,0,14,0.4454367160797119,0.9130434782608695
frozen,0,1,0,15,0.43879595398902893,0.9130434782608695
frozen,0,1,0,16,0.40094661712646484,0.9130434782608695
frozen,0,1,0,17,0.36968961358070374,0.9130434782608695
frozen,0,1,0,18,0.37199434638023376,0.9130434782608695
frozen,0,1,0,19,0.3346654772758484,0.9347826086956522
frozen,0,1,0,20,0.3507903814315796,0.9130434782608695
frozen,0,1,0,21,0.30790844559669495,0.9347826086956522
frozen,0,1,0,22,0.3115669786930084,0.9347826086956522
frozen,0,1,0,23,0.2955586910247803,0.9347826086956522
frozen,0,1,0,24,0.28214362263679504,0.9347826086956522
frozen,0,1,0,25,0.27278271317481995,0.9347826086956522
frozen,0,1,0,26,0.2687704861164093,0.9347826086956522
frozen,0,1,0,27,0.2600423991680145,0.9347826086956522
frozen,0,1,0,28,0.24385054409503937,0.9347826086956522
frozen,0,1,0,29,0.23921528458595276,0.9347826086956522
frozen,0,1,0,30,0.2334548979997635,0.9347826086956522
frozen,0,1,0,31,0.22583837807178497,0.9347826086956522
frozen,0,1,0,32,0.2235078066587448,0.9347826086956522
frozen,0,1,0,33,0.21582281589508057,0.9347826086956522
frozen,0,1,0,34,0.20772609114646912,0.9347826086956522
frozen,0,1,1,1,2.8852057456970215,0.7076923076923077
frozen,0,1,1,2,2.3578073978424072,0.7846153846153846
frozen,0,1,1,3,2.0357046127319336,0.7846153846153846
frozen,0,1,1,4,1.8186748027801514,0.7692307692307693
frozen,0,1,1,5,1.647230625152588,0.7846153846153846
frozen,0,1,1,6,1.4643867015838623,0.7846153846153846
frozen,0,1,1,7,1.2771198749542236,0.7692307692307693
frozen,0,1,1,8,1.1191143989562988,0.7846153846153846
frozen,0,1,1,9,0.9820237755775452,0.8
frozen,0,1,1,10,0.8240081667900085,0.8
frozen,0,1,1,11,0.6853095293045044,0.7846153846153846
frozen,0,1,1,12,0.6343250870704651,0.8
frozen,0,1,1,13,0.5837852954864502,0.8153846153846154
frozen,0,1,1,14,0.5333873629570007,0.8153846153846154
frozen,0,1,1,15,0.4947035610675812,0.8153846153846154
frozen,0,1,1,16,0.4452711343765259,0.8
frozen,0,1,1,17,0.4272048771381378,0.8
frozen,0,1,1,18,0.4347110092639923,0.8
frozen,0,1,1,19,0.47295138239860535,0.8
frozen,0,1,1,20,0.38308247923851013,0.8153846153846154
frozen,0,1,1,21,0.4130922257900238,0.8153846153846154
frozen,0,1,1,22,0.3602798283100128,0.8153846153846154
frozen,0,1,1,23,0.3412986695766449,0.8153846153846154
frozen,0,1,1,24,0.34395596385002136,0.8153846153846154
frozen,0,1,1,25,0.32593420147895813,0.8153846153846154
frozen,0,1,1,26,0.3085668683052063,0.8153846153846154
frozen,0,1,1,27,0.298564612865448,0.8153846153846154
frozen,0,1,1,28,0.29333505034446716,0.8153846153846154
frozen,0,1,2,1,3.0158095359802246,0.7708333333333334
frozen,0,1,2,2,2.5302088260650635,0.8125
frozen,0,1,2,3,2.22210693359375,0.8541666666666666
frozen,0,1,2,4,1.9730621576309204,0.8541666666666666
frozen,0,1,2,5,1.7440890073776245,0.8541666666666666
frozen,0,1,2,6,1.5285624265670776,0.8541666666666666
frozen,0,1,2,7,1.3321166038513184,0.8333333333333334
frozen,0,1,2,8,1.1395701169967651,0.8541666666666666
frozen,0,1,2,9,0.9448646903038025,0.8541666666666666
frozen,0,1,2,10,0.7631306052207947,0.875
frozen,0,1,2,11,0.6338232755661011,0.875
frozen,0,1,2,12,0.5396426916122437,0.875
frozen,0,1,2,13,0.4719123840332031,0.8958333333333334
frozen,0,1,2,14,0.44249069690704346,0.8958333333333334
frozen,0,1,2,15,0.41316673159599304,0.8958333333333334
frozen,0,1,2,16,0.38036710023880005,0.8958333333333334
frozen,0,1,2,17,0.36902666091918945,0.8958333333333334
frozen,0,1,2,18,0.3515535593032837,0.8958333333333334
frozen,0,1,2,19,0.35340243577957153,0.8958333333333334
frozen,0,1,2,20,0.3624400794506073,0.8958333333333334
frozen,0,1,2,21,0.325710654258728,0.8958333333333334
frozen,0,1,2,22,0.3173653781414032,0.875
frozen,0,1,2,23,0.309120774269104,0.8541666666666666
frozen,0,1,2,24,0.29960280656814575,0.8541666666666666
frozen,0,1,2,25,0.2835374176502228,0.8333333333333334
frozen,0,1,2,26,0.3166835904121399,0.8333333333333334
frozen,0,1,2,27,0.27129459381103516,0.8541666666666666
frozen,0,1,2,28,0.2887360751628876,0.8541666666666666
adapted,0,1,0,1,3.1766197681427,0.8043478260869565
adapted,0,1,0,2,2.678556203842163,0.8695652173913043
adapted,0,1,0,3,2.347227096557617,0.8913043478260869
adapted,0,1,0,4,2.0287890434265137,0.8913043478260869
adapted,0,1,0,5,1.724808931350708,0.9130434782608695
adapted,0,1,0,6,1.456333875656128,0.9130434782608695
adapted,0,1,0,7,1.215356707572937,0.8913043478260869
adapted,0,1,0,8,0.9937155842781067,0.9130434782608695
adapted,0,1,0,9,0.7924779057502747,0.9130434782608695
adapted,0,1,0,10,0.6293514966964722,0.9130434782608695
adapted,0,1,0,11,0.5358409285545349,0.9130434782608695
adapted,0,1,0,12,0.48497360944747925,0.9130434782608695
adapted,0,1,0,13,0.4289359152317047,0.9130434782608695
adapted,0,1,0,14,0.39821574091911316,0.9130434782608695
adapted,0,1,0,15,0.3851175010204315,0.9130434782608695
adapted,0,1,0,16,0.3513394296169281,0.9130434782608695
adapted,0,1,0,17,0.3642531931400299,0.8913043478260869
adapted,0,1,0,18,0.36287280917167664,0.8913043478260869
adapted,0,1,0,19,0.33721980452537537,0.9130434782608695
adapted,0,1,0,20,0.3255925178527832,0.8913043478260869
adapted,0,1,1,1,2.8852057456970215,0.7230769230769231
adapted,0,1,1,2,2.3078887462615967,0.7846153846153846
adapted,0,1,1,3,1.960288643836975,0.7692307692307693
adapted,0,1,1,4,1.7249852418899536,0.7692307692307693
adapted,0,1,1,5,1.5027320384979248,0.7846153846153846
adapted,0,1,1,6,1.2756037712097168,0.7846153846153846
adapted,0,1,1,7,1.0958212614059448,0.7846153846153846
adapted,0,1,1,8,0.9547910094261169,0.7846153846153846
adapted,0,1,1,9,0.8071755766868591,0.8
adapted,0,1,1,10,0.6789194345474243,0.8
adapted,0,1,1,11,0.6234526038169861,0.8
adapted,0,1,1,12,0.5804353356361389,0.8
adapted,0,1,1,13,0.5228757858276367,0.7846153846153846
adapted,0,1,1,14,0.4890494644641876,0.7692307692307693
adapted,0,1,1,15,0.4595884084701538,0.7846153846153846
adapted,0,1,1,16,0.4199187457561493,0.8153846153846154
adapted,0,1,1,17,0.39572346210479736,0.8153846153846154
adapted,0,1,1,18,0.38034841418266296,0.8
adapted,0,1,1,19,0.36276519298553467,0.8
adapted,0,1,1,20,0.34723564982414246,0.8153846153846154
adapted,0,1,1,21,0.3307269513607025,0.8153846153846154
adapted,0,1,1,22,0.32816484570503235,0.8153846153846154
adapted,0,1,1,23,0.32612645626068115,0.8153846153846154
adapted,0,1,1,24,0.3036361634731293,0.8153846153846154
adapted,0,1,1,25,0.3005569279193878,0.8153846153846154
adapted,0,1,1,26,0.29608723521232605,0.8153846153846154
adapted,0,1,1,27,0.2866205871105194,0.8
adapted,0,1,1,28,0.2767389118671417,0.8
adapted,0,1,1,29,0.27221983671188354,0.8
adapted,0,1,1,30,0.26396748423576355,0.8
adapted,0,1,1,31,0.2570171654224396,0.8
adapted,0,1,2,1,3.0158095359802246,0.7708333333333334
adapted,0,1,2,2,2.486459970474243,0.8125
adapted,0,1,2,3,2.1474688053131104,0.8541666666666666
adapted,0,1,2,4,1.8631508350372314,0.8541666666666666
adapted,0,1,2,5,1.5964045524597168,0.8541666666666666
adapted,0,1,2,6,1.3630027770996094,0.875
adapted,0,1,2,7,1.161879062652588,0.8541666666666666
adapted,0,1,2,8,0.9525783658027649,0.8541666666666666
adapted,0,1,2,9,0.7684900164604187,0.8541666666666666
adapted,0,1,2,10,0.6359654068946838,0.875
adapted,0,1,2,11,0.5511223673820496,0.8541666666666666
adapted,0,1,2,12,0.48300665616989136,0.8541666666666666
adapted,0,1,2,13,0.45178553462028503,0.8541666666666666
adapted,0,1,2,14,0.42023879289627075,0.8541666666666666
adapted,0,1,2,15,0.39423227310180664,0.8541666666666666
adapted,0,1,2,16,0.37099170684814453,0.8541666666666666
adapted,0,1,2,17,0.35687264800071716,0.8541666666666666
adapted,0,1,2,18,0.3443331718444824,0.875
adapted,0,1,2,19,0.33483263850212097,0.8541666666666666
adapted,0,1,2,20,0.3275761604309082,0.8541666666666666
adapted,0,1,2,21,0.3077436089515686,0.8958333333333334
adapted,0,1,2,22,0.3014770746231079,0.9166666666666666
adapted,0,1,2,23,0.30041375756263733,0.8541666666666666
adapted,0,1,2,24,0.2953983545303345,0.875
adapted,0,1,2,25,0.28813478350639343,0.8541666666666666
adapted,0,1,2,26,0.2747654616832733,0.8541666666666666
adapted,0,1,2,27,0.2694932818412781,0.8333333333333334
adapted,0,1,2,28,0.2621513903141022,0.8541666666666666
adapted,0,1,2,29,0.2527335286140442,0.8125
adapted,0,1,2,30,0.25067853927612305,0.8333333333333334
adapted,0,1,2,31,0.24246540665626526,0.8333333333333334
adapted,0,1,2,32,0.23868755996227264,0.8333333333333334
adapted,0,1,2,33,0.23291492462158203,0.8333333333333334
adapted,0,1,2,34,0.2268477976322174,0.8333333333333334
adapted,0,1,2,35,0.2227373570203781,0.7916666666666666
adapted,0,1,2,36,0.21865004301071167,0.7916666666666666
adapted,0,1,2,37,0.21382683515548706,0.7916666666666666
frozen,0,2,0,1,2.8321781158447266,0.8870967741935484
frozen,0,2,0,2,2.3349320888519287,0.8870967741935484
frozen,0,2,0,3,2.0450541973114014,0.8709677419354839
frozen,0,2,0,4,1.814101219177246,0.8709677419354839
frozen,0,2,0,5,1.5930659770965576,0.8870967741935484
frozen,0,2,0,6,1.3742668628692627,0.8709677419354839
frozen,0,2,0,7,1.1648601293563843,0.8548387096774194
frozen,0,2,0,8,0.966310977935791,0.8548387096774194
frozen,0,2,0,9,0.7765371203422546,0.8548387096774194
frozen,0,2,0,10,0.6254986524581909,0.8548387096774194
frozen,0,2,0,11,0.5446866750717163,0.8548387096774194
frozen,0,2,0,12,0.49055948853492737,0.8548387096774194
frozen,0,2,0,13,0.44854527711868286,0.8548387096774194
frozen,0,2,0,14,0.4455576539039612,0.8709677419354839
frozen,0,2,0,15,0.4013062119483948,0.8548387096774194
frozen,0,2,0,16,0.371530681848526,0.8709677419354839
frozen,0,2,0,17,0.35048627853393555,0.8709677419354839
frozen,0,2,0,18,0.33232203125953674,0.8709677419354839
frozen,0,2,0,19,0.3289487361907959,0.8709677419354839
frozen,0,2,0,20,0.3082449734210968,0.8709677419354839
frozen,0,2,1,1,3.0902349948883057,0.8333333333333334
frozen,0,2,1,2,2.5920538902282715,0.8333333333333334
frozen,0,2,1,3,2.247292995452881,0.8333333333333334
frozen,0,2,1,4,1.9707766771316528,0.7666666666666667
frozen,0,2,1,5,1.7375991344451904,0.8
frozen,0,2,1,6,1.5239125490188599,0.7666666666666667
frozen,0,2,1,7,1.323204517364502,0.7666666666666667
frozen,0,2,1,8,1.147591233253479,0.7666666666666667
frozen,0,2,1,9,0.9782111644744873,0.7333333333333333
frozen,0,2,1,10,0.8304324746131897,0.7333333333333333
frozen,0,2,1,11,0.7193596363067627,0.8
frozen,0,2,1,12,0.6199928522109985,0.8
frozen,0,2,1,13,0.5308105945587158,0.8666666666666667
frozen,0,2,1,14,0.5309723019599915,0.8333333333333334
frozen,0,2,1,15,0.4787796139717102,0.8
frozen,0,2,1,16,0.5768601894378662,0.8333333333333334
frozen,0,2,1,17,0.4505487382411957,0.8333333333333334
frozen,0,2,1,18,0.46316996216773987,0.8333333333333334
frozen,0,2,1,19,0.37939736247062683,0.8
frozen,0,2,1,20,0.39624130725860596,0.8
frozen,0,2,1,21,0.3647597134113312,0.8333333333333334
frozen,0,2,1,22,0.35760900378227234,0.8
frozen,0,2,1,23,0.34059447050094604,0.8
frozen,0,2,1,24,0.32981231808662415,0.8333333333333334
frozen,0,2,1,25,0.3210385739803314,0.8333333333333334
frozen,0,2,1,26,0.3054123818874359,0.8
frozen,0,2,1,27,0.30064210295677185,0.8
frozen,0,2,1,28,0.29302895069122314,0.8333333333333334
frozen,0,2,2,1,2.8826310634613037,0.5079365079365079
frozen,0,2,2,2,2.342388391494751,0.6507936507936508
frozen,0,2,2,3,1.9877586364746094,0.6984126984126984
frozen,0,2,2,4,1.7412852048873901,0.6984126984126984
frozen,0,2,2,5,1.5763705968856812,0.7301587301587301
frozen,0,2,2,6,1.4417872428894043,0.7619047619047619
frozen,0,2,2,7,1.306520938873291,0.8095238095238095
frozen,0,2,2,8,1.163382649421692,0.8095238095238095
frozen,0,2,2,9,1.0142382383346558,0.8253968253968254
frozen,0,2,2,10,0.867428183555603,0.8253968253968254
frozen,0,2,2,11,0.7378737926483154,0.8412698412698413
frozen,0,2,2,12,0.622664749622345,0.873015873015873
frozen,0,2,2,13,0.517608106136322,0.873015873015873
frozen,0,2,2,14,0.4785119295120239,0.873015873015873
frozen,0,2,2,15,0.45130017399787903,0.873015873015873
frozen,0,2,2,16,0.4168038070201874,0.873015873015873
frozen,0,2,2,17,0.398264616727829,0.873015873015873
frozen,0,2,2,18,0.3721483051776886,0.873015873015873
frozen,0,2,2,19,0.3686138391494751,0.873015873015873
frozen,0,2,2,20,0.3408915400505066,0.873015873015873
frozen,0,2,2,21,0.3318960964679718,0.873015873015873
frozen,0,2,2,22,0.32997745275497437,0.873015873015873
frozen,0,2,2,23,0.31447485089302063,0.873015873015873
frozen,0,2,2,24,0.3006746470928192,0.873015873015873
frozen,0,2,2,25,0.2942553460597992,0.873015873015873
frozen,0,2,2,26,0.28877198696136475,0.873015873015873
frozen,0,2,2,27,0.28013095259666443,0.873015873015873
adapted,0,2,0,1,2.8321781158447266,0.8870967741935484
adapted,0,2,0,2,2.295520305633545,0.8709677419354839
adapted,0,2,0,3,1.9744901657104492,0.8548387096774194
adapted,0,2,0,4,1.699512243270874,0.8709677419354839
adapted,0,2,0,5,1.4333912134170532,0.8709677419354839
adapted,0,2,0,6,1.187605619430542,0.8709677419354839
adapted,0,2,0,7,0.9689459800720215,0.8548387096774194
adapted,0,2,0,8,0.773701548576355,0.8548387096774194
adapted,0,2,0,9,0.6312389373779297,0.8548387096774194
adapted,0,2,0,10,0.548988938331604,0.8548387096774194
adapted,0,2,0,11,0.48287439346313477,0.8548387096774194
adapted,0,2,0,12,0.44662556052207947,0.8387096774193549
adapted,0,2,0,13,0.4176332354545593,0.8548387096774194
adapted,0,2,0,14,0.3812587857246399,0.8387096774193549
adapted,0,2,0,15,0.3630547523498535,0.8387096774193549
adapted,0,2,0,16,0.34966540336608887,0.8387096774193549
adapted,0,2,0,17,0.3333349823951721,0.8387096774193549
adapted,0,2,0,18,0.3221907615661621,0.8387096774193549
adapted,0,2,0,19,0.30757206678390503,0.8387096774193549
adapted,0,2,0,20,0.3033815622329712,0.8225806451612904
adapted,0,2,1,1,3.0902349948883057,0.8333333333333334
adapted,0,2,1,2,2.5495431423187256,0.8333333333333334
adapted,0,2,1,3,2.173835039138794,0.8333333333333334
adapted,0,2,1,4,1.870934009552002,0.7666666666666667
adapted,0,2,1,5,1.6096107959747314,0.8
adapted,0,2,1,6,1.3720341920852661,0.7666666666666667
adapted,0,2,1,7,1.1654633283615112,0.7666666666666667
adapted,0,2,1,8,0.9859877228736877,0.7666666666666667
adapted,0,2,1,9,0.8225631713867188,0.7333333333333333
adapted,0,2,1,10,0.7057679295539856,0.8
adapted,0,2,1,11,0.6042963862419128,0.8
adapted,0,2,1,12,0.5254392027854919,0.8333333333333334
adapted,0,2,1,13,0.5069339871406555,0.8333333333333334
adapted,0,2,1,14,0.48497632145881653,0.8333333333333334
adapted,0,2,1,15,0.45056411623954773,0.8333333333333334
adapted,0,2,1,16,0.43687984347343445,0.8333333333333334
adapted,0,2,1,17,0.4133276641368866,0.8333333333333334
adapted,0,2,1,18,0.41924363374710083,0.8333333333333334
adapted,0,2,1,19,0.3915032148361206,0.8666666666666667
adapted,0,2,1,20,0.39661866426467896,0.8333333333333334
adapted,0,2,1,21,0.3784334063529968,0.7666666666666667
adapted,0,2,1,22,0.3427191972732544,0.7666666666666667
adapted,0,2,1,23,0.349077433347702,0.7666666666666667
adapted,0,2,1,24,0.3439716398715973,0.8
adapted,0,2,1,25,0.32509660720825195,0.8
adapted,0,2,1,26,0.3131765127182007,0.8
adapted,0,2,1,27,0.31011295318603516,0.8
adapted,0,2,1,28,0.3039425015449524,0.8
adapted,0,2,1,29,0.29113438725471497,0.8
adapted,0,2,1,30,0.2807086110115051,0.8
adapted,0,2,1,31,0.2765401005744934,0.8333333333333334
adapted,0,2,1,32,0.27058106660842896,0.8333333333333334
adapted,0,2,1,33,0.26319560408592224,0.8333333333333334
adapted,0,2,1,34,0.2556290030479431,0.8
adapted,0,2,2,1,2.8826310634613037,0.5714285714285714
adapted,0,2,2,2,2.2910780906677246,0.6666666666666666
adapted,0,2,2,3,1.9042484760284424,0.6825396825396826
adapted,0,2,2,4,1.6441102027893066,0.6984126984126984
adapted,0,2,2,5,1.4640425443649292,0.746031746031746
adapted,0,2,2,6,1.2982674837112427,0.8095238095238095
adapted,0,2,2,7,1.1301352977752686,0.8095238095238095
adapted,0,2,2,8,0.9650887846946716,0.8095238095238095
adapted,0,2,2,9,0.816121518611908,0.8253968253968254
adapted,0,2,2,10,0.6932750940322876,0.8412698412698413
adapted,0,2,2,11,0.5863000750541687,0.8412698412698413
adapted,0,2,2,12,0.4923216998577118,0.8571428571428571
adapted,0,2,2,13,0.4593791663646698,0.8412698412698413
adapted,0,2,2,14,0.4328122138977051,0.8412698412698413
adapted,0,2,2,15,0.3978840708732605,0.8412698412698413
adapted,0,2,2,16,0.37211915850639343,0.8571428571428571
